/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_26_672.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_26_672.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_26_672.jpg, 0, 0, 0, 3.177057
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_26_773.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_26_773.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_26_773.jpg, 0, 0, 0, 3.146685
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_26_876.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_26_876.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_26_876.jpg, 0, 0, 0, 3.11662
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_26_989.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_26_989.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_26_989.jpg, 0, 0, 0, 3.08094
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_27_105.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_27_105.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_27_105.jpg, 0, 0, 0, 3.045691
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_27_222.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_27_222.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_27_222.jpg, 0, 0, 0, 3.016643
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_27_338.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_27_338.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_27_338.jpg, 0, 0, 0, 2.981161
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_27_439.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_27_439.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_27_439.jpg, 0, 0, 0, 2.951247
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_27_543.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_27_543.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_27_543.jpg, 0, 0, 0, 2.921635
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_27_654.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_27_654.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_27_654.jpg, 0, 0, 0, 2.886491
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_27_755.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_27_755.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_27_755.jpg, 0, 0, 0, 2.857526
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_27_873.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_27_873.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_27_873.jpg, 0, 0, 0, 2.823153
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_27_989.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_27_989.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_27_989.jpg, 0, 0, 0, 2.789193
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_28_104.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_28_104.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_28_104.jpg, 0, 0, 0, 2.761206
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_28_206.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_28_206.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_28_206.jpg, 0, 0.1474771, 0, 2.808828
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_28_322.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_28_322.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_28_322.jpg, 0, 0.495183, 0, 3.200088
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_28_439.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_28_439.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_28_439.jpg, 0, 0.8446834, 0, 4.142424
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_28_554.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_28_554.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_28_554.jpg, -0.12693, 1, 0, 5.507565
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_28_656.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_28_656.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_28_656.jpg, -0.4043434, 1, 0, 6.626123
/home/beef/Desktop/carSim_data/IMG/center_2018_12_18_15_17_28_772.jpg, /home/beef/Desktop/carSim_data/IMG/left_2018_12_18_15_17_28_772.jpg, /home/beef/Desktop/carSim_data/IMG/right_2018_12_18_15_17_28_772.jpg, -0.3071194, 1, 0, 7.959015
